840490353015|SRAD|3015|Utah Tech. Center|Active|UT1|Utah Department of Environmental Quality|R8|40.777100|-111.945000|0.000|-7.00|US|||41620| Salt Lake City, UT |49|UT|035|SALT LAKE||
840490353015|NOX|3015|Utah Tech. Center|Active|UT1|Utah Department of Environmental Quality|R8|40.777100|-111.945000|0.000|-7.00|US|||41620| Salt Lake City, UT |49|UT|035|SALT LAKE||
840490353015|PRECIP|3015|Utah Tech. Center|Active|UT1|Utah Department of Environmental Quality|R8|40.777100|-111.945000|0.000|-7.00|US|||41620| Salt Lake City, UT |49|UT|035|SALT LAKE||
840490353015|SO2|3015|Utah Tech. Center|Active|UT1|Utah Department of Environmental Quality|R8|40.777100|-111.945000|0.000|-7.00|US|||41620| Salt Lake City, UT |49|UT|035|SALT LAKE||
840490353015|NO2|3015|Utah Tech. Center|Active|UT1|Utah Department of Environmental Quality|R8|40.777100|-111.945000|0.000|-7.00|US|||41620| Salt Lake City, UT |49|UT|035|SALT LAKE||
840490353015|WS|3015|Utah Tech. Center|Active|UT1|Utah Department of Environmental Quality|R8|40.777100|-111.945000|0.000|-7.00|US|||41620| Salt Lake City, UT |49|UT|035|SALT LAKE||
840490353015|WD|3015|Utah Tech. Center|Active|UT1|Utah Department of Environmental Quality|R8|40.777100|-111.945000|0.000|-7.00|US|||41620| Salt Lake City, UT |49|UT|035|SALT LAKE||
840490353015|TEMP|3015|Utah Tech. Center|Active|UT1|Utah Department of Environmental Quality|R8|40.777100|-111.945000|0.000|-7.00|US|||41620| Salt Lake City, UT |49|UT|035|SALT LAKE||
840490353015|RHUM|3015|Utah Tech. Center|Active|UT1|Utah Department of Environmental Quality|R8|40.777100|-111.945000|0.000|-7.00|US|||41620| Salt Lake City, UT |49|UT|035|SALT LAKE||
840490353015|BARPR|3015|Utah Tech. Center|Active|UT1|Utah Department of Environmental Quality|R8|40.777100|-111.945000|0.000|-7.00|US|||41620| Salt Lake City, UT |49|UT|035|SALT LAKE||
840490353015|O3|3015|Utah Tech. Center|Active|UT1|Utah Department of Environmental Quality|R8|40.777100|-111.945000|0.000|-7.00|US|||41620| Salt Lake City, UT |49|UT|035|SALT LAKE||
840490353015|PM10|3015|Utah Tech. Center|Active|UT1|Utah Department of Environmental Quality|R8|40.777100|-111.945000|0.000|-7.00|US|||41620| Salt Lake City, UT |49|UT|035|SALT LAKE||
840490353015|NO|3015|Utah Tech. Center|Active|UT1|Utah Department of Environmental Quality|R8|40.777100|-111.945000|0.000|-7.00|US|||41620| Salt Lake City, UT |49|UT|035|SALT LAKE||
170971007|O3|1007|ZION|Active|IL1|Illinois EPA|R5|42.466900|-87.810300|0.000|-6.00|US|||16980| Chicago-Naperville-Joliet, IL-IN-WI |17|IL|097|LAKE||
560090801|PRECIP|0801|Converse County Mobile|Inactive|WY1|Wyoming Department of Environmental Quality|R8|42.766972|-105.303528|0.000|-7.00|US|||||56|WY|009|CONVERSE||
560090801|PM10|0801|Converse County Mobile|Inactive|WY1|Wyoming Department of Environmental Quality|R8|42.766972|-105.303528|0.000|-7.00|US|||||56|WY|009|CONVERSE||
560090801|NO2|0801|Converse County Mobile|Inactive|WY1|Wyoming Department of Environmental Quality|R8|42.766972|-105.303528|0.000|-7.00|US|||||56|WY|009|CONVERSE||
560090801|TEMP|0801|Converse County Mobile|Inactive|WY1|Wyoming Department of Environmental Quality|R8|42.766972|-105.303528|0.000|-7.00|US|||||56|WY|009|CONVERSE||
560090801|WS|0801|Converse County Mobile|Inactive|WY1|Wyoming Department of Environmental Quality|R8|42.766972|-105.303528|0.000|-7.00|US|||||56|WY|009|CONVERSE||
560090801|RHUM|0801|Converse County Mobile|Inactive|WY1|Wyoming Department of Environmental Quality|R8|42.766972|-105.303528|0.000|-7.00|US|||||56|WY|009|CONVERSE||
560090801|SRAD|0801|Converse County Mobile|Inactive|WY1|Wyoming Department of Environmental Quality|R8|42.766972|-105.303528|0.000|-7.00|US|||||56|WY|009|CONVERSE||
560090801|RWD|0801|Converse County Mobile|Inactive|WY1|Wyoming Department of Environmental Quality|R8|42.766972|-105.303528|0.000|-7.00|US|||||56|WY|009|CONVERSE||
560090801|O3|0801|Converse County Mobile|Inactive|WY1|Wyoming Department of Environmental Quality|R8|42.766972|-105.303528|0.000|-7.00|US|||||56|WY|009|CONVERSE||
560090801|PM2.5|0801|Converse County Mobile|Inactive|WY1|Wyoming Department of Environmental Quality|R8|42.766972|-105.303528|0.000|-7.00|US|||||56|WY|009|CONVERSE||
360830004|O3|0004|Grafton Lake|Inactive|NY1|New York Dept. of Environmental Conservation|R2|42.781900|-73.463600|0.000|-5.00|US|||10580| Albany-Schenectady-Troy, NY |36|NY|083|RENSSELAER||
840460270001|O3|0001|Vermillion|Active|SD1|South Dakota Department of Agriculture and Natural Resources|R8|42.789453|-96.903867|0.000|-6.00|US|||||46|SD|027|CLAY||
840460270001|PM2.5|0001|Vermillion|Active|SD1|South Dakota Department of Agriculture and Natural Resources|R8|42.789453|-96.903867|0.000|-6.00|US|||||46|SD|027|CLAY||
001224010|SO2|4010|JPN Site 001224010|Active|MOE|Japan Ministry of Environment||42.829996|141.672414|0.000|9.00||||||na|N/A|N/A|N/A||
001224010|NOX|4010|JPN Site 001224010|Active|MOE|Japan Ministry of Environment||42.829996|141.672414|0.000|9.00||||||na|N/A|N/A|N/A||
001224010|NO|4010|JPN Site 001224010|Active|MOE|Japan Ministry of Environment||42.829996|141.672414|0.000|9.00||||||na|N/A|N/A|N/A||
000055501|O3|5501|Frelighsburg|Active|CN2|Canadian Air and Precipitation Monitoring Network|CA|45.051700|-72.861700|234.900|-5.00|CA|||||00|CC|005|QUEBEC||
160590005|BARPR|0005|Salmon Met|Inactive|ID1|Idaho Department of Environmental Quality|R10|45.168434|-113.888962|0.000|-7.00|US|||||16|ID|059|LEMHI||
160590005|SRAD|0005|Salmon Met|Inactive|ID1|Idaho Department of Environmental Quality|R10|45.168434|-113.888962|0.000|-7.00|US|||||16|ID|059|LEMHI||
160590005|RWD|0005|Salmon Met|Inactive|ID1|Idaho Department of Environmental Quality|R10|45.168434|-113.888962|0.000|-7.00|US|||||16|ID|059|LEMHI||
160590005|TEMP|0005|Salmon Met|Inactive|ID1|Idaho Department of Environmental Quality|R10|45.168434|-113.888962|0.000|-7.00|US|||||16|ID|059|LEMHI||
160590005|RWS|0005|Salmon Met|Inactive|ID1|Idaho Department of Environmental Quality|R10|45.168434|-113.888962|0.000|-7.00|US|||||16|ID|059|LEMHI||
160590005|WS|0005|Salmon Met|Inactive|ID1|Idaho Department of Environmental Quality|R10|45.168434|-113.888962|0.000|-7.00|US|||||16|ID|059|LEMHI||
160590005|WD|0005|Salmon Met|Inactive|ID1|Idaho Department of Environmental Quality|R10|45.168434|-113.888962|0.000|-7.00|US|||||16|ID|059|LEMHI||
160590005|RHUM|0005|Salmon Met|Inactive|ID1|Idaho Department of Environmental Quality|R10|45.168434|-113.888962|0.000|-7.00|US|||||16|ID|059|LEMHI||
410610119|PM2.5|0119|La Grande - N. Ash Street|Inactive|OR1|Oregon Dept. of Environmental Quality|R10|45.339000|-118.095206|841.500|-8.00|US|||29260| La Grande, OR |41|OR|061|UNION||
410610119|TEMP|0119|La Grande - N. Ash Street|Inactive|OR1|Oregon Dept. of Environmental Quality|R10|45.339000|-118.095206|841.500|-8.00|US|||29260| La Grande, OR |41|OR|061|UNION||
410610119|WS|0119|La Grande - N. Ash Street|Inactive|OR1|Oregon Dept. of Environmental Quality|R10|45.339000|-118.095206|841.500|-8.00|US|||29260| La Grande, OR |41|OR|061|UNION||
410610119|RHUM|0119|La Grande - N. Ash Street|Inactive|OR1|Oregon Dept. of Environmental Quality|R10|45.339000|-118.095206|841.500|-8.00|US|||29260| La Grande, OR |41|OR|061|UNION||
410610119|BARPR|0119|La Grande - N. Ash Street|Inactive|OR1|Oregon Dept. of Environmental Quality|R10|45.339000|-118.095206|841.500|-8.00|US|||29260| La Grande, OR |41|OR|061|UNION||
410610119|RWD|0119|La Grande - N. Ash Street|Inactive|OR1|Oregon Dept. of Environmental Quality|R10|45.339000|-118.095206|841.500|-8.00|US|||29260| La Grande, OR |41|OR|061|UNION||
410610119|RWS|0119|La Grande - N. Ash Street|Inactive|OR1|Oregon Dept. of Environmental Quality|R10|45.339000|-118.095206|841.500|-8.00|US|||29260| La Grande, OR |41|OR|061|UNION||
840410570002|PM2.5|0002|Tillamook Jr High School|Active|OR1|Oregon Dept. of Environmental Quality|R10|45.454722|-123.820000|0.000|-8.00|US|||||41|OR|057|TILLAMOOK||
840410570001|PM2.5|0001|Tillamook Forestry Dept|Inactive|OR1|Oregon Dept. of Environmental Quality|R10|45.457347|-123.802809|18.900|-8.00|US|||||41|OR|057|TILLAMOOK||
000102802|PM10|2802|Campbell River Tyee Spit|Inactive|BC1|British Columbia Ministry of Environment|CA|50.048600|-125.255600|0.000|-8.00|CA|||||00|CC|010|BRITISH COLUMBIA||
000080901|O3|0901|Bratts Lake|Inactive|CN2|Canadian Air and Precipitation Monitoring Network|CA|50.200800|-104.710800|0.000|-6.00|CA|||||00|CC|008|SASKATCHEWAN||
120570083|PM10|0083|GARDINIER|Active|FL4|Hillsborough County - Tampa |R4|27.864273|-82.383359|0.000|-5.00|US|||45300| Tampa-St. Petersburg-Clearwater, FL |12|FL|057|HILLSBOROUGH||
120571035|RWD|1035|DAVIS ISLAND|Active|FL4|Hillsborough County - Tampa |R4|27.928300|-82.454700|3.100|-5.00|US|||45300| Tampa-St. Petersburg-Clearwater, FL |12|FL|057|HILLSBOROUGH||
120571035|RWS|1035|DAVIS ISLAND|Active|FL4|Hillsborough County - Tampa |R4|27.928300|-82.454700|3.100|-5.00|US|||45300| Tampa-St. Petersburg-Clearwater, FL |12|FL|057|HILLSBOROUGH||
120571035|O3|1035|DAVIS ISLAND|Active|FL4|Hillsborough County - Tampa |R4|27.928300|-82.454700|3.100|-5.00|US|||45300| Tampa-St. Petersburg-Clearwater, FL |12|FL|057|HILLSBOROUGH||
120571035|PM10|1035|DAVIS ISLAND|Active|FL4|Hillsborough County - Tampa |R4|27.928300|-82.454700|3.100|-5.00|US|||45300| Tampa-St. Petersburg-Clearwater, FL |12|FL|057|HILLSBOROUGH||
120571035|SO2|1035|DAVIS ISLAND|Active|FL4|Hillsborough County - Tampa |R4|27.928300|-82.454700|3.100|-5.00|US|||45300| Tampa-St. Petersburg-Clearwater, FL |12|FL|057|HILLSBOROUGH||
120570113|RWS|0113|MUNRO STREET|Active|FL4|Hillsborough County - Tampa |R4|27.955133|-82.469532|0.000|-5.00|US|||45300| Tampa-St. Petersburg-Clearwater, FL |12|FL|057|HILLSBOROUGH||
120570113|PM2.5|0113|MUNRO STREET|Active|FL4|Hillsborough County - Tampa |R4|27.955133|-82.469532|0.000|-5.00|US|||45300| Tampa-St. Petersburg-Clearwater, FL |12|FL|057|HILLSBOROUGH||
120570113|NO2|0113|MUNRO STREET|Active|FL4|Hillsborough County - Tampa |R4|27.955133|-82.469532|0.000|-5.00|US|||45300| Tampa-St. Petersburg-Clearwater, FL |12|FL|057|HILLSBOROUGH||
120570113|CO|0113|MUNRO STREET|Active|FL4|Hillsborough County - Tampa |R4|27.955133|-82.469532|0.000|-5.00|US|||45300| Tampa-St. Petersburg-Clearwater, FL |12|FL|057|HILLSBOROUGH||
120570113|RWD|0113|MUNRO STREET|Active|FL4|Hillsborough County - Tampa |R4|27.955133|-82.469532|0.000|-5.00|US|||45300| Tampa-St. Petersburg-Clearwater, FL |12|FL|057|HILLSBOROUGH||
481231602|O3|1602|Cuero C1602|Inactive|TX1|Texas Commission on Environmental Quality|R6|29.134779|-97.276575|73.200|-6.00|US|||||48|TX|123|DE WITT||
481231602|TEMP|1602|Cuero C1602|Inactive|TX1|Texas Commission on Environmental Quality|R6|29.134779|-97.276575|73.200|-6.00|US|||||48|TX|123|DE WITT||
481231602|RWD|1602|Cuero C1602|Inactive|TX1|Texas Commission on Environmental Quality|R6|29.134779|-97.276575|73.200|-6.00|US|||||48|TX|123|DE WITT||
481231602|RWS|1602|Cuero C1602|Inactive|TX1|Texas Commission on Environmental Quality|R6|29.134779|-97.276575|73.200|-6.00|US|||||48|TX|123|DE WITT||
480850009|TEMP|0009|Frisco Eubanks C1010|Active|TX1|Texas Commission on Environmental Quality|R6|33.144662|-96.828809|195.200|-6.00|US|||||48|TX|085|COLLIN||
480850009|WS|0009|Frisco Eubanks C1010|Active|TX1|Texas Commission on Environmental Quality|R6|33.144662|-96.828809|195.200|-6.00|US|||||48|TX|085|COLLIN||
480850009|WD|0009|Frisco Eubanks C1010|Active|TX1|Texas Commission on Environmental Quality|R6|33.144662|-96.828809|195.200|-6.00|US|||||48|TX|085|COLLIN||
480850009|RWD|0009|Frisco Eubanks C1010|Active|TX1|Texas Commission on Environmental Quality|R6|33.144662|-96.828809|195.200|-6.00|US|||||48|TX|085|COLLIN||
480850009|RWS|0009|Frisco Eubanks C1010|Active|TX1|Texas Commission on Environmental Quality|R6|33.144662|-96.828809|195.200|-6.00|US|||||48|TX|085|COLLIN||
044213010|SO2|3010|JPN Site 044213010|Active|MOE|Japan Ministry of Environment||33.182793|131.423987|0.000|9.00||||||na|N/A|N/A|N/A||
044213010|NOX|3010|JPN Site 044213010|Active|MOE|Japan Ministry of Environment||33.182793|131.423987|0.000|9.00||||||na|N/A|N/A|N/A||
044213010|NO|3010|JPN Site 044213010|Active|MOE|Japan Ministry of Environment||33.182793|131.423987|0.000|9.00||||||na|N/A|N/A|N/A||
044201080|NO|1080|JPN Site 044201080|Active|MOE|Japan Ministry of Environment||33.247513|131.718960|0.000|9.00||||||na|N/A|N/A|N/A||
044201080|SO2|1080|JPN Site 044201080|Active|MOE|Japan Ministry of Environment||33.247513|131.718960|0.000|9.00||||||na|N/A|N/A|N/A||
044201080|NOX|1080|JPN Site 044201080|Active|MOE|Japan Ministry of Environment||33.247513|131.718960|0.000|9.00||||||na|N/A|N/A|N/A||
044201070|NOX|1070|JPN Site 044201070|Active|MOE|Japan Ministry of Environment||33.253901|131.682296|0.000|9.00||||||na|N/A|N/A|N/A||
044201070|NO|1070|JPN Site 044201070|Active|MOE|Japan Ministry of Environment||33.253901|131.682296|0.000|9.00||||||na|N/A|N/A|N/A||
044201070|CO|1070|JPN Site 044201070|Active|MOE|Japan Ministry of Environment||33.253901|131.682296|0.000|9.00||||||na|N/A|N/A|N/A||
044201070|SO2|1070|JPN Site 044201070|Active|MOE|Japan Ministry of Environment||33.253901|131.682296|0.000|9.00||||||na|N/A|N/A|N/A||
041201030|SO2|1030|JPN Site 041201030|Active|MOE|Japan Ministry of Environment||33.256377|130.308521|0.000|9.00||||||na|N/A|N/A|N/A||
041201030|WS|1030|JPN Site 041201030|Active|MOE|Japan Ministry of Environment||33.256377|130.308521|0.000|9.00||||||na|N/A|N/A|N/A||
041201030|WD|1030|JPN Site 041201030|Active|MOE|Japan Ministry of Environment||33.256377|130.308521|0.000|9.00||||||na|N/A|N/A|N/A||
041201030|NOX|1030|JPN Site 041201030|Active|MOE|Japan Ministry of Environment||33.256377|130.308521|0.000|9.00||||||na|N/A|N/A|N/A||
041201030|NO|1030|JPN Site 041201030|Active|MOE|Japan Ministry of Environment||33.256377|130.308521|0.000|9.00||||||na|N/A|N/A|N/A||
040203060|SO2|3060|JPN Site 040203060|Active|MOE|Japan Ministry of Environment||33.303597|130.516557|0.000|9.00||||||na|N/A|N/A|N/A||
040203060|NOX|3060|JPN Site 040203060|Active|MOE|Japan Ministry of Environment||33.303597|130.516557|0.000|9.00||||||na|N/A|N/A|N/A||
040203060|NO|3060|JPN Site 040203060|Active|MOE|Japan Ministry of Environment||33.303597|130.516557|0.000|9.00||||||na|N/A|N/A|N/A||
010731005|PM2.5|1005|MCADORY|Active|AL2|Jefferson County Department of Health|R4|33.331100|-87.003600|0.000|-6.00|US|||13820| Birmingham-Hoover, AL |01|AL|073|JEFFERSON||
010731005|O3|1005|MCADORY|Active|AL2|Jefferson County Department of Health|R4|33.331100|-87.003600|0.000|-6.00|US|||13820| Birmingham-Hoover, AL |01|AL|073|JEFFERSON||
042208040|NO|8040|JPN Site 042208040|Active|MOE|Japan Ministry of Environment||33.341635|129.710511|0.000|9.00||||||na|N/A|N/A|N/A||
042208040|SO2|8040|JPN Site 042208040|Active|MOE|Japan Ministry of Environment||33.341635|129.710511|0.000|9.00||||||na|N/A|N/A|N/A||
042208040|NOX|8040|JPN Site 042208040|Active|MOE|Japan Ministry of Environment||33.341635|129.710511|0.000|9.00||||||na|N/A|N/A|N/A||
840TT5950010|PM10|0010|Salton Sea Beach|Active|TOR|Torres Martinez Desert Cahuilla Indians|R9|33.379110|-116.016056|0.000|-8.00|US|||||na|N/A|N/A|N/A||
840TT5950010|PM2.5|0010|Salton Sea Beach|Active|TOR|Torres Martinez Desert Cahuilla Indians|R9|33.379110|-116.016056|0.000|-8.00|US|||||na|N/A|N/A|N/A||
040070009|SO2|0009|Miami Ridgeline|Inactive|AZ1|Arizona Department of Environmental Quality|R9|33.399200|-110.858900|1085.500|-7.00|US|||37740| Payson, AZ |04|AZ|007|GILA||
041341010|SO2|1010|JPN Site 041341010|Active|MOE|Japan Ministry of Environment||33.406642|130.525718|0.000|9.00||||||na|N/A|N/A|N/A||
041341010|WS|1010|JPN Site 041341010|Active|MOE|Japan Ministry of Environment||33.406642|130.525718|0.000|9.00||||||na|N/A|N/A|N/A||
041341010|WD|1010|JPN Site 041341010|Active|MOE|Japan Ministry of Environment||33.406642|130.525718|0.000|9.00||||||na|N/A|N/A|N/A||
041341010|NOX|1010|JPN Site 041341010|Active|MOE|Japan Ministry of Environment||33.406642|130.525718|0.000|9.00||||||na|N/A|N/A|N/A||
041341010|NO|1010|JPN Site 041341010|Active|MOE|Japan Ministry of Environment||33.406642|130.525718|0.000|9.00||||||na|N/A|N/A|N/A||
023427510|WD|7510|JPN Site 023427510|Active|MOE|Japan Ministry of Environment||35.076851|136.786788|0.000|9.00||||||na|N/A|N/A|N/A||
023427510|RHUM|7510|JPN Site 023427510|Active|MOE|Japan Ministry of Environment||35.076851|136.786788|0.000|9.00||||||na|N/A|N/A|N/A||
023427510|NOX|7510|JPN Site 023427510|Active|MOE|Japan Ministry of Environment||35.076851|136.786788|0.000|9.00||||||na|N/A|N/A|N/A||
023427510|NO|7510|JPN Site 023427510|Active|MOE|Japan Ministry of Environment||35.076851|136.786788|0.000|9.00||||||na|N/A|N/A|N/A||
023427510|CO|7510|JPN Site 023427510|Active|MOE|Japan Ministry of Environment||35.076851|136.786788|0.000|9.00||||||na|N/A|N/A|N/A||
023427510|TEMP|7510|JPN Site 023427510|Active|MOE|Japan Ministry of Environment||35.076851|136.786788|0.000|9.00||||||na|N/A|N/A|N/A||
023427510|WS|7510|JPN Site 023427510|Active|MOE|Japan Ministry of Environment||35.076851|136.786788|0.000|9.00||||||na|N/A|N/A|N/A||
023211060|NOX|1060|JPN Site 023211060|Active|MOE|Japan Ministry of Environment||35.082968|137.189810|0.000|9.00||||||na|N/A|N/A|N/A||
023211060|SO2|1060|JPN Site 023211060|Active|MOE|Japan Ministry of Environment||35.082968|137.189810|0.000|9.00||||||na|N/A|N/A|N/A||
023211060|NO|1060|JPN Site 023211060|Active|MOE|Japan Ministry of Environment||35.082968|137.189810|0.000|9.00||||||na|N/A|N/A|N/A||
023211060|TEMP|1060|JPN Site 023211060|Active|MOE|Japan Ministry of Environment||35.082968|137.189810|0.000|9.00||||||na|N/A|N/A|N/A||
023211060|WS|1060|JPN Site 023211060|Active|MOE|Japan Ministry of Environment||35.082968|137.189810|0.000|9.00||||||na|N/A|N/A|N/A||
023211060|WD|1060|JPN Site 023211060|Active|MOE|Japan Ministry of Environment||35.082968|137.189810|0.000|9.00||||||na|N/A|N/A|N/A||
023211060|RHUM|1060|JPN Site 023211060|Active|MOE|Japan Ministry of Environment||35.082968|137.189810|0.000|9.00||||||na|N/A|N/A|N/A||
023111021|WS|1021|JPN Site 023111021|Active|MOE|Japan Ministry of Environment||35.102961|136.887334|0.000|9.00||||||na|N/A|N/A|N/A||
023111021|WD|1021|JPN Site 023111021|Active|MOE|Japan Ministry of Environment||35.102961|136.887334|0.000|9.00||||||na|N/A|N/A|N/A||
023111021|NOX|1021|JPN Site 023111021|Active|MOE|Japan Ministry of Environment||35.102961|136.887334|0.000|9.00||||||na|N/A|N/A|N/A||
023111021|NO|1021|JPN Site 023111021|Active|MOE|Japan Ministry of Environment||35.102961|136.887334|0.000|9.00||||||na|N/A|N/A|N/A||
350010019|PM2.5|0019|Uptown Zuni Park|Inactive|NM2|Albuquerque Environmental Health Department|R6|35.107201|-106.562798|1621.100|-7.00|US|||10740| Albuquerque, NM |35|NM|001|BERNALILLO||
022210040|NO|0040|JPN Site 022210040|Active|MOE|Japan Ministry of Environment||35.141877|138.701071|0.000|9.00||||||na|N/A|N/A|N/A||
022210040|SO2|0040|JPN Site 022210040|Active|MOE|Japan Ministry of Environment||35.141877|138.701071|0.000|9.00||||||na|N/A|N/A|N/A||
022210040|NOX|0040|JPN Site 022210040|Active|MOE|Japan Ministry of Environment||35.141877|138.701071|0.000|9.00||||||na|N/A|N/A|N/A||
023211050|WD|1050|JPN Site 023211050|Active|MOE|Japan Ministry of Environment||35.154904|137.162864|0.000|9.00||||||na|N/A|N/A|N/A||
023211050|RHUM|1050|JPN Site 023211050|Active|MOE|Japan Ministry of Environment||35.154904|137.162864|0.000|9.00||||||na|N/A|N/A|N/A||
023211050|NOX|1050|JPN Site 023211050|Active|MOE|Japan Ministry of Environment||35.154904|137.162864|0.000|9.00||||||na|N/A|N/A|N/A||
023211050|NO|1050|JPN Site 023211050|Active|MOE|Japan Ministry of Environment||35.154904|137.162864|0.000|9.00||||||na|N/A|N/A|N/A||
023211050|SO2|1050|JPN Site 023211050|Active|MOE|Japan Ministry of Environment||35.154904|137.162864|0.000|9.00||||||na|N/A|N/A|N/A||
023211050|TEMP|1050|JPN Site 023211050|Active|MOE|Japan Ministry of Environment||35.154904|137.162864|0.000|9.00||||||na|N/A|N/A|N/A||
023211050|WS|1050|JPN Site 023211050|Active|MOE|Japan Ministry of Environment||35.154904|137.162864|0.000|9.00||||||na|N/A|N/A|N/A||
